codi_municipi;nom_municipi;codi_provincia;nom_provincia;codi_comarca;nom_comarca;utmX;utmY;longitud;latitud;georeferencia
652;Chozas de Abajo;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
665;Destriana;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
671;Encinedo;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
687;Ercina, La;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
690;Escobar de Campos;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
704;Fabero;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
711;Folgoso de la Ribera;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
732;Fresno de la Vega;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
747;Fuentes de Carbajal;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
763;Garrafe de Torío;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
779;Gordaliza del Pino;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
785;Gordoncillo;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
798;Gradefes;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
802;Grajal de Campos;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
819;Gusendos de los Oteros;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
824;Hospital de Órbigo;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
830;Igüeña;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
845;Izagre;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
861;Joarilla de las Matas;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
877;Laguna Dalga;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
883;Laguna de Negrillos;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
896;León;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
900;Lucillo;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
917;Luyego;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
922;Llamas de la Ribera;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
938;Magaz de Cepeda;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
943;Mansilla de las Mulas;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
956;Mansilla Mayor;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
969;Maraña;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
975;Matadeón de los Oteros;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
981;Matallana de Torío;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
994;Matanza;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1008;Molinaseca;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1015;Murias de Paredes;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1020;Noceda del Bierzo;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1036;Oencia;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1041;Omañas, Las;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1054;Onzonilla;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1067;Oseja de Sajambre;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1073;Pajares de los Oteros;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1089;Palacios de la Valduerna;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1092;Palacios del Sil;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1106;Páramo del Sil;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1128;Peranzanes;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1134;Pobladura de Pelayo García;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1149;Pola de Gordón, La;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1152;Ponferrada;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1165;Posada de Valdeón;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1171;Pozuelo del Páramo;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1187;Prado de la Guzpeña;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1190;Priaranza del Bierzo;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1204;Prioro;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1211;Puebla de Lillo;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1226;Puente de Domingo Flórez;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1232;Quintana del Castillo;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1247;Quintana del Marco;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1250;Quintana y Congosto;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1279;Regueras de Arriba;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1298;Reyero;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1302;Riaño;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1319;Riego de la Vega;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1324;Riello;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1330;Rioseco de Tapia;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1345;Robla, La;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1361;Roperuelos del Páramo;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1377;Sabero;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1396;Sahagún;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1417;San Adrián del Valle;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1422;San Andrés del Rabanedo;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1438;Sancedo;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1443;San Cristóbal de la Polantera;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1456;San Emiliano;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1469;San Esteban de Nogales;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1481;San Justo de la Vega;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1494;San Millán de los Caballeros;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1507;San Pedro Bercianos;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1514;Santa Colomba de Curueño;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1529;Santa Colomba de Somoza;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1535;Santa Cristina de Valmadrigal;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1540;Santa Elena de Jamuz;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1553;Santa María de la Isla;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1566;Santa María del Monte de Cea;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1572;Santa María del Páramo;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1588;Santa María de Ordás;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1591;Santa Marina del Rey;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1605;Santas Martas;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1612;Santiago Millas;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1627;Santovenia de la Valdoncina;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1633;Sariegos;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1648;Sena de Luna;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1651;Sobrado;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1664;Soto de la Vega;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1670;Soto y Amío;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1686;Toral de los Guzmanes;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1699;Toreno;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1703;Torre del Bierzo;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1710;Trabadelo;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1725;Truchas;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1731;Turcia;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1746;Urdiales del Páramo;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1759;Valdefresno;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1762;Valdefuentes del Páramo;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1778;Valdelugueros;24;Lleó;NULL;NULL;NULL;NULL;NULL;NULL;NULL
